"CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited"
624,"Spain","Male",24,9,0,2,0,0,84749.96,0
682,"Germany","Male",30,3,107719.96,2,0,0,103332.89,0
637,"Spain","Female",37,9,0,2,1,1,141175.99,0
535,"France","Male",34,2,0,2,1,0,164741.8,0
707,"France","Female",37,10,0,2,1,1,51871.95,0
582,"France","Female",51,8,0,1,1,0,141872.05,1
809,"France","Female",39,2,154763.21,2,1,1,174800.31,0
587,"Germany","Male",42,4,91622.11,1,0,1,68815.05,0
667,"Spain","Male",26,1,97764.41,1,1,0,109145.2,0
572,"France","Male",56,8,0,1,1,0,137028.51,1
645,"France","Male",35,1,0,2,0,1,62402.38,0
715,"Spain","Male",37,3,88749.84,2,1,0,176692.58,0
651,"Germany","Female",52,5,100375.04,1,1,1,84491.15,1
675,"France","Female",43,6,87873.39,2,0,1,150422.35,0
620,"France","Female",27,2,0,2,0,0,141031.08,0
596,"Spain","Male",35,2,0,2,1,1,143598.7,0
567,"Germany","Male",30,4,124053.03,1,1,0,121053.19,0
773,"France","Female",32,2,0,2,1,1,182725.5,0
581,"France","Male",30,4,0,2,0,1,163331.65,0
592,"Germany","Male",45,3,121681.91,1,1,1,198193.75,1
726,"France","Female",50,3,0,2,1,1,180598.51,0
683,"France","Male",40,1,0,2,1,1,177069.32,0
579,"France","Male",41,8,0,2,1,0,163469.21,0
669,"Spain","Female",40,7,0,2,1,0,151310.16,0
742,"Germany","Female",33,1,102874.28,2,1,0,158750.53,0
598,"Spain","Female",33,1,62979.93,1,1,1,152273.57,0
669,"France","Female",29,0,131835,1,1,1,44965.57,0
745,"Germany","Female",46,1,111071.36,1,1,0,73275.96,1
669,"Germany","Male",30,7,108797.63,2,0,0,140763.18,0
705,"France","Male",38,9,0,2,1,0,102763.69,0
697,"France","Male",20,7,63723.78,2,0,1,147557.71,0
651,"France","Male",41,4,0,1,1,0,121747.67,0
584,"Spain","Male",41,4,152264.81,1,1,1,136886.86,1
706,"Germany","Female",51,8,113688.56,1,0,1,132295.67,1
619,"France","Female",42,7,0,1,1,0,163544.48,0
687,"France","Male",32,4,0,2,1,0,99505.01,0
663,"France","Female",42,9,0,2,0,0,150694.41,0
671,"Spain","Male",45,2,0,1,0,0,158264.62,0
659,"France","Male",37,3,171937.27,1,1,1,52820.13,0
676,"France","Male",34,4,0,2,1,0,164018.98,0
773,"Germany","Female",42,9,152324.66,1,1,0,171733.22,1
729,"France","Female",43,6,156843.69,1,1,0,172724.92,0
516,"France","Female",34,3,0,1,1,1,48137.08,0
619,"France","Female",44,9,0,2,1,0,166470.81,1
529,"France","Female",25,6,0,2,0,1,110359.96,0
593,"France","Female",26,5,0,1,1,0,187976.88,0
642,"France","Male",34,8,114088.32,1,1,0,92794.61,0
850,"France","Female",29,10,137764.25,1,1,0,55835.26,0
762,"France","Female",31,8,96896.69,1,1,0,143656.33,0
678,"France","Male",25,9,0,2,1,1,141926.43,0
687,"France","Male",34,9,0,2,1,0,139859.13,0
707,"France","Male",33,8,0,2,1,0,119882.66,0
781,"France","Male",36,4,0,2,0,0,172097.4,0
648,"France","Female",32,9,0,2,1,1,177738.98,0
684,"France","Male",42,3,0,2,1,1,94875.03,0
678,"France","Male",40,2,0,2,1,0,171429.43,0
725,"France","Male",36,6,0,1,1,0,157564.75,0
688,"Spain","Female",35,6,0,2,1,1,25488.43,0
648,"France","Female",33,7,160838.01,1,1,1,72993.61,0
817,"Spain","Male",27,5,118962.58,1,1,1,120819.58,0
486,"Spain","Female",32,0,127023.89,1,0,1,80176.75,0
763,"France","Male",37,8,141665.96,1,1,1,152417.97,0
731,"Germany","Male",38,7,124497.98,2,1,1,102076.08,0
714,"Germany","Male",45,4,125542.54,1,1,1,64872.33,0
678,"France","Female",24,6,0,2,0,0,66795.78,0
621,"France","Female",43,8,0,3,0,1,25136.95,1
573,"France","Male",38,2,0,2,0,1,147715.83,0
709,"Germany","Female",31,9,106914.17,2,1,0,134778.01,0
758,"France","Male",33,5,0,1,1,0,176984.34,1
753,"France","Male",40,6,0,2,1,1,75888.65,0
590,"Spain","Female",28,10,0,3,0,0,4595.05,1
752,"Spain","Male",40,2,0,2,1,0,45570.84,0
840,"Spain","Female",36,6,0,2,1,1,141364.27,0
705,"France","Female",51,7,0,2,1,1,121537.91,1
823,"France","Male",40,9,167738.82,1,1,0,177028,0
711,"France","Male",31,8,0,1,0,1,57764.03,0
592,"France","Male",31,3,0,2,1,1,166799.93,0
754,"France","Male",35,3,0,2,1,0,9658.41,0
613,"Spain","Female",45,2,0,1,1,0,87071.15,1
683,"France","Female",39,7,0,2,1,1,158054.49,0
739,"Germany","Female",31,5,120268.13,1,1,0,140800.66,1
580,"France","Male",40,4,115897.73,2,1,1,146587.9,0
739,"France","Male",28,10,91760.11,1,1,1,135784.94,0
667,"France","Female",49,8,190227.46,1,1,1,97508.04,1
632,"Germany","Male",35,3,139822.11,2,1,1,14187.78,0
699,"Germany","Female",39,8,133201.17,1,0,1,66580.13,0
691,"France","Female",30,1,0,1,0,1,56850.92,0
655,"France","Female",37,7,0,2,0,0,181499.77,0
831,"Spain","Female",28,5,0,2,1,1,158948.89,0
569,"France","Female",30,2,0,2,1,0,108891.3,0
719,"France","Female",37,8,0,2,1,1,35673.38,0
635,"Spain","Female",48,2,0,2,1,1,136551.25,0
653,"Spain","Female",34,2,132576.04,1,1,1,184524.66,0
714,"Germany","Male",51,1,136770.67,1,1,0,58844.84,1
651,"Germany","Male",59,0,154872.08,3,0,0,97416.34,1
697,"France","Male",43,1,0,2,1,0,180598.86,0
743,"France","Female",35,9,181659.26,2,0,0,181224.24,0
830,"Germany","Female",50,2,133040.32,1,1,0,126580.13,1
669,"France","Male",41,3,127160.78,2,1,0,69384.45,0
663,"France","Male",33,5,0,2,1,0,134778.01,0
602,"Spain","Male",35,8,0,2,1,0,162719.69,0
831,"Spain","Female",30,5,0,2,1,1,186976.6,0
594,"France","Male",39,5,86055.17,1,1,0,110748.88,0
744,"Spain","Female",38,8,124037.28,1,1,1,142210.94,0
679,"Germany","Female",40,4,122964.39,1,1,0,139911.84,0
665,"France","Male",43,2,0,1,1,1,53353.36,1
706,"Spain","Male",38,8,0,1,1,0,46635.11,1
667,"Spain","Male",27,1,0,2,1,0,138882.3,0
632,"France","Male",29,4,125487.4,1,1,1,167973.64,0
679,"France","Female",26,8,0,2,0,1,61937.6,0
562,"France","Male",45,2,0,2,1,1,86619.77,0
633,"France","Male",39,4,0,1,0,0,138580.58,1
681,"Germany","Male",37,1,90534.81,1,1,1,90967.37,0
706,"France","Male",25,6,0,1,1,1,79314.1,0
758,"France","Male",34,9,127570.93,2,1,1,164756.81,0
646,"Germany","Female",46,10,128362.59,1,1,0,5791.85,1
648,"Germany","Female",52,9,125801.98,1,1,1,79585.12,0
624,"Germany","Male",45,9,151857.79,2,0,0,119377.21,0
655,"France","Male",47,8,0,2,1,1,85916.52,0
581,"France","Female",41,8,0,2,1,1,29737.14,0
653,"France","Female",58,6,0,3,0,0,180598.65,1
754,"France","Male",46,2,0,2,1,1,180150.49,0
635,"Germany","Male",43,8,123845.64,1,0,1,176743.51,1
547,"Spain","Male",37,4,0,2,1,1,89566.64,0
549,"France","Male",40,10,0,1,1,0,122518.5,1
627,"France","Male",43,8,0,1,1,0,1364.59,0
557,"Germany","Female",31,9,96997.27,2,1,1,79495.01,0
607,"Spain","Female",29,4,0,2,1,0,88724.24,0
580,"Spain","Female",45,4,0,2,1,1,122381.02,0
590,"Spain","Male",37,1,113958.18,1,1,1,146791.11,0
680,"France","Female",33,5,0,2,0,1,103934.12,0
778,"Germany","Female",34,5,87946.39,2,1,1,167984.72,0
755,"France","Male",22,5,112615.86,1,1,1,4491.77,0
491,"France","Male",30,5,0,2,1,0,127959.15,0
738,"Germany","Male",50,5,128173.9,2,1,1,142839.96,0
678,"Spain","Male",73,3,0,2,1,1,107429.71,0
802,"France","Female",29,3,0,2,0,1,89801.8,0
850,"Spain","Female",45,1,0,1,1,1,171552.02,0
667,"Germany","Male",41,4,106301.98,1,1,0,136748.38,0
769,"Spain","Male",38,2,0,2,0,0,104393.78,0
584,"Germany","Male",37,8,108881.79,1,1,0,102627.49,0
556,"Spain","Male",29,8,138106.73,2,1,1,63495.79,0
559,"Germany","Male",39,6,153722.21,2,1,0,173321.72,0
586,"France","Male",27,5,130231.8,2,1,1,182775.08,0
567,"France","Female",42,3,112544.45,1,1,0,132295.95,1
721,"France","Male",60,3,99826.73,2,0,1,44215.76,0
605,"France","Female",43,6,0,1,1,1,133086.45,0
638,"Spain","Male",31,10,98955.84,2,1,0,50457.2,0
711,"France","Male",30,9,139912.06,1,1,0,71178.17,0
674,"Spain","Male",37,8,0,2,1,0,91366.42,0
692,"France","Female",67,8,95059.02,2,1,0,44420.18,0
754,"France","Female",46,0,0,2,1,0,31050.02,0
806,"France","Female",31,7,0,2,0,1,68815.64,0
652,"France","Female",40,8,0,1,1,0,171519.41,1
637,"Germany","Male",33,9,105229.72,2,1,0,100335.55,0
590,"Germany","Male",32,4,131394.46,2,1,1,138526.96,0
576,"Germany","Female",34,1,61710.44,1,1,0,91406.62,0
641,"France","Female",34,1,0,2,1,1,158887.09,0
674,"Germany","Female",32,4,131593.85,1,0,1,171345.02,0
602,"Spain","Male",23,7,0,2,1,0,51584.11,0
678,"France","Male",39,3,0,2,0,1,177625.57,0
584,"France","Male",46,4,122220.85,1,1,0,148816.27,1
705,"France","Male",38,6,189443.72,2,0,1,106648.58,0
699,"Germany","Female",29,8,139529.3,2,1,0,121151.1,0
633,"France","Female",28,4,186445.24,2,1,0,54969.73,0
602,"Germany","Female",41,4,111729.47,1,1,0,172531.02,0
554,"France","Female",21,2,163760.52,2,0,0,120512.08,0
665,"Germany","Male",44,3,108876.91,1,1,0,95985.64,1
575,"France","Female",51,6,0,1,1,0,107876.2,1
769,"France","Male",33,8,0,2,1,0,171045.65,0
669,"Germany","Male",35,1,98108.73,1,1,1,150548.5,0
457,"France","Female",38,7,164450.94,1,1,1,163327.27,0
667,"France","Female",42,3,0,2,1,0,103315.74,0
676,"Germany","Female",33,1,160515.96,1,1,1,119712.58,0
682,"Germany","Female",38,1,122924.96,1,0,0,113909.85,1
684,"France","Female",37,3,0,2,0,0,176902.83,0
803,"Germany","Female",38,1,117314.92,1,1,0,122021.33,0
835,"Germany","Female",39,1,60205.2,2,1,0,136985.08,0
667,"France","Male",43,4,0,2,1,1,94433.08,0
661,"France","Male",53,8,0,1,1,1,67739.2,1
485,"France","Male",37,7,182123.79,2,1,0,116828.51,0
596,"France","Male",34,5,148893.07,2,0,0,76621.49,0
538,"France","Male",50,3,0,1,0,1,154844.23,1
641,"Germany","Male",34,8,142946.18,1,1,1,181224.24,0
650,"Spain","Male",71,0,0,1,1,0,175380.77,0
711,"France","Female",40,1,0,2,1,0,97794.15,0
591,"France","Male",46,7,0,2,1,1,178361.48,0
754,"Spain","Female",44,8,0,2,1,1,141180.66,0
811,"France","Male",42,5,0,2,1,0,3797.79,0
576,"Spain","Female",45,8,133618.01,2,1,1,135244.87,0
744,"France","Female",48,9,0,1,1,1,118711.75,1
365,"France","Female",30,8,0,1,1,0,81537.85,1
652,"France","Female",34,3,0,2,1,1,141069.88,0
577,"France","Female",49,8,174851.9,3,1,1,144801.97,1
850,"France","Male",28,7,0,2,0,1,74780.13,0
667,"France","Female",41,6,142765.24,1,1,0,187985.85,0
683,"Spain","Female",45,2,0,1,0,0,89972.25,0
645,"Spain","Female",37,4,0,2,1,0,125696.26,0
573,"Germany","Female",31,0,146422.22,1,0,1,54949.73,0
579,"Spain","Male",47,1,0,2,1,0,168840.23,0
635,"Germany","Female",60,6,93059.34,1,1,0,56793.08,1
732,"France","Female",42,7,0,2,0,1,85421.48,0
572,"Germany","Male",35,9,126476.29,1,1,0,151912.94,0
678,"France","Male",30,6,0,2,1,0,177844.06,0
719,"Germany","Female",55,10,98926.4,1,0,0,72861.94,1
642,"France","Male",37,9,0,2,1,1,106564.88,0
779,"France","Male",33,5,0,2,0,0,190112.05,0
732,"France","Female",36,5,0,2,1,1,161428.25,0
683,"France","Female",32,5,0,2,1,0,72746.72,0
685,"France","Male",27,9,0,2,1,0,101699.77,0
592,"France","Male",35,7,0,1,0,0,48869.67,0
644,"Spain","Male",47,1,0,2,1,0,157959.9,0
607,"Spain","Male",36,8,158261.68,1,0,1,76744.72,0
477,"Germany","Female",35,7,171932.26,2,1,1,59961.81,0
632,"Spain","Male",37,1,138207.08,1,0,1,60778.11,0
724,"Germany","Female",42,1,133658.24,2,1,1,170514.21,0
575,"France","Male",53,7,99165.84,1,0,1,93716.38,1
591,"France","Male",37,7,165896.22,2,0,1,66977.68,0
784,"Germany","Male",28,10,70233.74,2,0,1,179252.73,0
683,"France","Male",29,5,0,2,0,1,59755,0
711,"Germany","Male",28,2,109137.12,2,1,0,83978.86,0
712,"France","Female",31,9,0,1,1,1,59354.24,0
773,"France","Male",38,9,0,2,1,0,166588.66,0
686,"Germany","Female",37,5,103465.02,2,1,1,176924.21,0
559,"France","Male",37,6,0,2,1,1,38550.4,0
556,"France","Male",42,4,0,1,1,1,133535.29,0
678,"France","Male",43,9,0,1,1,0,114951.42,1
712,"Germany","Male",41,4,132767.66,2,1,1,67234.33,0
633,"France","Female",36,2,125130.28,1,1,1,125961.48,0
730,"France","Male",38,0,129855.32,1,1,0,64477.25,0
540,"Spain","Female",47,8,116324.73,1,1,0,91403.94,0
553,"Germany","Female",37,4,163617.09,1,0,0,110560.43,1
575,"France","Male",34,2,0,2,1,0,148814.54,0
627,"Spain","Female",28,7,72664.6,1,1,1,96462.42,0
683,"France","Female",49,1,173894.35,1,1,0,140937.91,1
679,"Germany","Male",31,10,111062.58,2,0,1,127022.87,0
617,"France","Male",43,3,131101.04,1,1,1,118974.77,0
687,"France","Female",37,2,0,2,1,1,176903.32,0
698,"Germany","Male",57,1,167772.96,2,0,0,136886.86,0
775,"France","Male",36,1,0,2,0,0,168816.22,0
735,"Spain","Male",47,7,0,1,1,0,114795.61,0
523,"France","Male",63,6,116227.27,1,1,1,119404.63,1
679,"France","Female",38,7,0,2,1,1,120532.85,0
686,"France","Female",39,3,0,1,1,0,46632.56,1
709,"France","Female",37,4,0,2,1,1,161388.22,0
604,"Spain","Male",40,10,155455.43,1,1,0,113581.85,1
651,"France","Male",35,5,154902.57,1,1,1,129964.75,0
639,"France","Male",28,9,0,2,1,0,161569.18,0
656,"France","Male",42,7,0,2,0,0,87822.14,0
717,"Spain","Female",33,3,140137.76,1,0,1,177822.36,0
756,"France","Female",28,7,100900.5,1,0,0,169920.72,0
534,"France","Male",34,5,170600.78,1,0,0,5240.53,1
743,"Germany","Female",32,0,114519.57,2,1,1,65675.47,0
621,"Germany","Male",42,5,116538.74,2,0,1,82222.94,0
775,"France","Female",42,5,0,2,1,0,100365.51,0
720,"Germany","Male",34,6,79811.72,2,1,1,84780.9,0
849,"Germany","Female",53,3,133889.58,1,0,0,123983.99,1
539,"Germany","Female",37,5,91622.42,1,1,1,136603.42,1
612,"France","Male",23,2,0,2,0,0,112124.98,0
687,"Spain","Female",33,8,0,2,1,0,823.38,0
633,"France","Female",32,8,141252.65,1,1,1,167984.72,0
687,"France","Male",31,1,0,2,1,0,48606.71,0
685,"Germany","Female",32,8,131033.65,1,1,1,161840.77,0
506,"France","Male",49,2,100486.18,3,1,0,62830.97,1
638,"France","Male",28,4,0,1,1,0,83629.6,0
577,"France","Female",33,5,0,2,1,1,90896.04,0
684,"France","Male",47,5,0,2,0,1,89286.29,0
521,"France","Male",41,6,0,2,1,1,27375.15,0
683,"France","Male",41,1,0,2,0,1,102925.93,0
634,"France","Female",44,1,0,2,0,0,83465.22,0
850,"Germany","Male",54,1,169743.83,1,0,1,155850.4,0
687,"Spain","Male",38,8,69434.4,2,1,1,66580.13,0
755,"France","Female",37,3,165969.37,1,1,0,117028.02,0
575,"France","Female",41,8,0,4,1,1,172587.9,1
828,"Germany","Male",39,4,124440.29,2,0,0,146033.38,0
562,"Germany","Male",38,5,152497.95,2,1,0,175843.26,0
723,"Germany","Female",39,8,111599.32,2,1,0,91561.79,1
627,"Germany","Male",31,2,82729.47,2,0,0,61937.6,0
503,"Spain","Male",38,4,0,1,0,0,136506.86,1
643,"Germany","Female",39,6,118448.15,3,1,0,60972.84,1
609,"France","Female",45,4,24043.45,2,1,1,169781.45,0
679,"France","Male",30,6,0,2,1,1,96679.58,0
451,"France","Male",30,9,0,2,1,0,184954.11,0
743,"France","Male",43,6,0,3,1,1,61538.43,1
697,"France","Male",36,9,0,2,0,1,126776.46,0
794,"France","Male",34,2,162448.69,1,0,1,181258.76,0
641,"Germany","Female",40,4,101090.27,1,1,1,51703.09,1
698,"France","Male",31,0,156111.24,2,0,1,134790.74,0
583,"France","Male",27,3,0,2,1,0,51285.49,0
732,"Spain","Male",34,1,0,1,0,1,94875.84,0
850,"Spain","Male",32,7,91068.56,1,1,0,30807.02,0
632,"France","Female",58,6,0,3,1,0,823.96,1
774,"France","Female",28,0,0,2,1,0,88827.67,0
640,"France","Female",40,9,0,1,1,0,187632.22,1
672,"France","Male",66,4,0,2,1,1,189428.75,0
616,"Spain","Female",29,2,0,1,1,0,132028.33,0
616,"France","Female",48,1,0,2,1,0,125962.79,0
754,"Spain","Male",31,0,0,1,0,1,73881.68,0
619,"Germany","Female",60,4,115142.9,1,1,0,111698,1
847,"Germany","Female",53,1,81571.05,1,1,1,183584.14,0
598,"Spain","Male",40,7,0,2,1,1,148737.14,0
653,"France","Female",40,9,0,2,1,1,85584.39,0
531,"Germany","Female",47,5,131390.75,1,0,0,92865.41,1
569,"France","Female",36,0,0,1,1,0,97414.09,1
729,"France","Female",51,7,117070.21,1,1,1,120892.65,0
656,"Spain","Male",47,7,127818.52,1,1,0,163714.92,1
632,"France","Male",32,9,0,2,1,1,2139.25,0
745,"France","Male",27,5,0,2,1,1,167984.61,0
712,"France","Female",38,2,0,2,1,1,166526.6,0
651,"France","Male",53,6,0,2,1,0,125518.32,1
726,"France","Female",56,1,0,2,1,1,86937.35,0
741,"Spain","Male",39,5,0,2,1,1,181204.86,0
678,"Spain","Female",61,5,0,2,1,0,150227.85,0
648,"France","Female",43,5,153313.67,1,0,0,170563.73,0
811,"France","Male",51,6,0,1,1,1,180591.32,0
717,"France","Male",27,2,0,2,1,0,166317.71,0
753,"France","Male",39,1,0,2,1,0,175743.92,0
593,"Spain","Male",38,7,0,2,1,0,97623.02,0
652,"Germany","Female",23,1,114715.86,1,1,1,83713.16,0
652,"Spain","Male",37,7,135070.58,2,0,1,105618.14,0
760,"France","Male",36,9,0,2,0,1,16287.38,0
652,"France","Female",36,7,0,2,1,0,24499.97,0
717,"France","Male",76,2,148061.89,1,1,1,179128.69,0
535,"France","Male",38,6,0,2,1,1,131501.41,0
525,"France","Female",58,1,0,2,1,1,168034.9,0
654,"Germany","Male",41,5,150593.59,2,1,1,105218.45,0
724,"Germany","Female",24,3,102980.15,2,0,1,50230.31,0
552,"Spain","Female",42,6,0,1,1,0,195692.3,0
603,"France","Female",42,8,0,2,1,0,195052.12,0
687,"France","Female",29,5,0,2,1,0,92887.01,0
498,"Spain","Male",31,2,161254.76,1,0,0,125850.88,0
529,"France","Male",35,9,0,2,1,0,187288.5,0
672,"Germany","Male",45,2,116363.37,2,1,1,195638.13,0
569,"France","Male",39,2,109003.13,1,1,1,151336.25,0
733,"France","Male",38,3,0,1,1,1,55775.72,1
613,"Spain","Male",30,5,136657.52,1,1,0,151762.81,0
683,"France","Male",29,2,0,2,1,0,160976.88,0
633,"France","Male",55,2,0,2,1,1,137037.71,0
644,"Germany","Female",42,5,85679.25,1,0,1,164104.74,0
624,"Germany","Male",40,5,152955.28,1,1,0,85879.66,1
681,"Spain","Male",35,7,0,1,0,0,163714.92,0
619,"France","Female",30,8,0,2,1,0,162033.09,0
704,"Germany","Female",41,2,99836.47,2,0,1,76585.48,0
479,"France","Male",45,9,0,1,1,1,91561.89,0
762,"Germany","Female",34,3,98592.88,2,1,1,191627.85,0
679,"France","Male",39,4,0,1,0,1,172939.3,0
545,"Spain","Male",26,7,0,2,0,1,156598.23,0
718,"Spain","Male",36,3,105266.32,1,1,1,193724.51,0
589,"France","Male",47,6,0,2,1,1,179614.79,0
592,"France","Male",38,7,0,2,1,1,121075.87,0
651,"France","Male",53,8,0,1,1,1,172749.65,1
724,"Spain","Female",32,2,145553.07,1,1,1,31484.76,0
762,"Spain","Female",41,9,0,2,1,0,180622.44,0
591,"France","Male",35,3,0,1,1,1,174822.72,1
592,"France","Male",25,2,0,2,1,0,113499.98,0
538,"France","Female",38,6,0,2,1,0,35338.96,0
683,"Spain","Male",27,4,0,2,1,1,22404.64,0
594,"France","Female",49,9,0,1,1,0,72993.67,1
544,"France","Female",44,7,0,2,0,0,102908.91,0
708,"Spain","Female",45,7,111827.49,1,1,0,167038.16,0
545,"France","Female",49,8,155973.88,2,0,0,136643.84,1
644,"Germany","Male",49,10,104782.65,2,1,0,131300.24,0
841,"Spain","Male",41,1,0,1,0,1,193093.77,0
639,"Spain","Female",34,6,0,1,1,0,582.59,0
628,"Spain","Male",35,9,100212.69,1,1,1,81433.46,0
597,"France","Female",32,1,118560.55,2,1,1,164137.36,0
598,"France","Male",33,0,125689.44,1,1,0,142880.29,0
662,"Spain","Male",33,7,0,2,0,1,79691.4,0
607,"France","Male",32,1,0,2,1,1,119327.75,0
641,"Spain","Female",31,1,153316.14,1,1,1,59927.99,0
695,"Germany","Female",38,6,121542.57,2,1,1,66006.75,0
637,"France","Female",28,8,0,2,1,0,108313.34,0
663,"France","Male",27,10,131533.88,2,1,1,159418.1,1
580,"France","Male",50,2,125647.36,1,1,0,57541.08,1
627,"Spain","Female",35,8,0,2,1,1,47915.04,0
607,"France","Male",29,3,127154.14,1,1,0,147933.53,0
705,"Germany","Female",30,3,143656.55,2,1,0,61257.83,0
659,"France","Female",43,2,119499.42,1,1,0,66795.78,1
704,"Spain","Male",55,9,133681.78,1,1,0,181605.85,0
656,"France","Male",28,3,0,1,0,1,138871.12,0
674,"Spain","Male",58,2,120193.42,1,0,0,100130.95,1
524,"Germany","Male",27,9,103604.31,1,0,0,140947.05,0
651,"Spain","Male",39,1,0,2,1,0,149892.79,0
624,"Spain","Male",35,1,0,2,0,0,76551.7,0
634,"France","Male",39,9,0,2,0,0,125961.79,0
616,"Germany","Female",41,9,113690.83,1,1,0,94823.95,1
743,"France","Male",42,3,117880.27,1,1,0,113046.21,0
554,"France","Male",32,5,110124.64,1,1,1,52495.66,0
658,"Germany","Female",29,3,105204.01,2,0,0,130461.09,1
689,"France","Female",29,4,0,2,1,0,93713.13,0
600,"Spain","Female",27,6,0,1,1,1,172031.22,1
603,"Germany","Male",42,0,144386.32,1,1,1,22497.1,0
561,"Germany","Female",50,9,129855.32,2,1,1,88703.05,0
565,"Spain","Female",34,4,0,2,1,1,125302.67,0
536,"Germany","Female",40,1,108477.27,1,1,1,108787,1
735,"France","Female",51,2,131955.07,1,1,0,94925.62,1
752,"France","Female",28,2,0,2,1,0,166677.35,0
731,"France","Male",33,7,0,2,1,0,102930.19,0
850,"France","Male",29,8,0,2,0,0,12510.53,0
697,"Germany","Male",29,3,122084.63,1,0,1,83949.68,0
554,"Germany","Female",35,6,138053.74,2,1,1,56767.28,0
778,"Spain","Female",32,9,0,1,1,0,81425.61,0
633,"France","Male",47,0,0,1,1,0,6342.84,0
549,"France","Female",41,4,0,2,1,0,88870.78,1
579,"France","Female",27,9,0,2,0,0,126838.7,0
712,"Germany","Male",34,8,150412.21,2,1,0,103716.53,0
627,"France","Female",34,6,0,2,0,0,139463.57,0
718,"France","Female",27,8,85146.36,1,0,0,2803.89,0
570,"France","Male",29,9,0,1,1,1,25858.68,0
547,"France","Male",38,4,82293.82,1,1,1,172097.4,0
637,"Germany","Male",37,3,129748.54,1,1,1,84872.66,0
710,"France","Male",38,7,0,1,0,1,48426.98,0
643,"France","Male",42,8,131359.71,1,1,1,94420.07,0
529,"France","Male",30,7,0,2,1,1,131907.25,0
729,"Spain","Female",43,5,0,2,1,0,116977.89,0
732,"France","Female",27,8,0,2,0,0,82462.25,0
632,"Spain","Male",35,3,0,2,1,0,112366.98,0
667,"Spain","Male",29,7,0,2,1,0,176932.34,0
748,"Germany","Female",31,10,118342.26,2,1,1,53885.16,0
667,"Spain","Male",38,8,0,2,1,1,84872.66,0
579,"France","Male",39,4,0,2,1,0,59981.62,0
535,"France","Male",38,1,0,2,1,1,60721.4,0
697,"Germany","Female",51,3,180520.63,1,1,1,90956.72,0
773,"Germany","Male",37,4,161069.78,2,1,0,121402.33,0
695,"France","Female",34,3,0,2,1,1,121407.08,0
661,"Germany","Male",49,2,134878.66,1,1,0,120591.48,1
